transaction_id,date,store_id,sku,quantity,unit_price,discount,revenue,cost,profit,profit_margin
TXN00039557,2024-11-11,ST006,SKU01015,1,1584.49,388.33,1196.16,699.74,496.42,41.5
TXN00039558,2024-11-11,ST006,SKU01040,1,505.24,141.3,363.94,362.4,1.54,0.42
TXN00039559,2024-11-11,ST004,SKU01026,2,1330.15,0.0,2660.3,1265.14,1395.16,52.44
TXN00039560,2024-11-11,ST001,SKU01032,1,1792.95,0.0,1792.95,771.62,1021.33,56.96
TXN00039561,2024-11-11,ST006,SKU01020,1,1254.57,0.0,1254.57,788.81,465.76,37.13
TXN00039562,2024-11-11,ST006,SKU01025,1,488.97,0.0,488.97,284.44,204.53,41.83
TXN00039563,2024-11-11,ST006,SKU01044,1,1114.07,0.0,1114.07,649.39,464.68,41.71
TXN00039564,2024-11-11,ST005,SKU01024,1,299.38,0.0,299.38,198.27,101.11,33.77
TXN00039565,2024-11-11,ST004,SKU01031,2,1842.23,0.0,3684.46,1507.12,2177.34,59.1
TXN00039566,2024-11-11,ST008,SKU01011,1,1216.52,0.0,1216.52,589.09,627.43,51.58
TXN00039567,2024-11-11,ST008,SKU01009,1,47.67,0.0,47.67,30.98,16.69,35.01
TXN00039568,2024-11-11,ST006,SKU01021,1,1399.87,0.0,1399.87,787.07,612.8,43.78
TXN00039569,2024-11-11,ST006,SKU01033,1,758.36,0.0,758.36,327.86,430.5,56.77
TXN00039570,2024-11-11,ST007,SKU01035,2,565.54,0.0,1131.08,498.0,633.08,55.97
TXN00039571,2024-11-11,ST007,SKU01015,1,1584.49,0.0,1584.49,699.74,884.75,55.84
TXN00039572,2024-11-11,ST008,SKU01031,1,1842.23,0.0,1842.23,753.56,1088.67,59.1
TXN00039573,2024-11-11,ST003,SKU01014,2,433.74,0.0,867.48,356.78,510.7,58.87
TXN00039574,2024-11-11,ST004,SKU01049,1,423.29,0.0,423.29,223.34,199.95,47.24
TXN00039575,2024-11-11,ST004,SKU01022,1,723.97,0.0,723.97,548.5,175.47,24.24
TXN00039576,2024-11-11,ST006,SKU01044,1,1114.07,208.84,905.23,649.39,255.84,28.26
TXN00039577,2024-11-11,ST002,SKU01008,2,293.96,0.0,587.92,259.84,328.08,55.8
TXN00039578,2024-11-11,ST002,SKU01039,1,912.06,0.0,912.06,441.7,470.36,51.57
TXN00039579,2024-11-11,ST006,SKU01046,1,1770.73,0.0,1770.73,756.52,1014.21,57.28
TXN00039580,2024-11-11,ST003,SKU01008,2,293.96,0.0,587.92,259.84,328.08,55.8
TXN00039581,2024-11-11,ST007,SKU01050,1,348.6,0.0,348.6,158.4,190.2,54.56
TXN00039582,2024-11-11,ST004,SKU01019,1,942.97,113.25,829.72,495.46,334.26,40.29
TXN00039583,2024-11-11,ST004,SKU01028,1,670.72,0.0,670.72,305.85,364.87,54.4
TXN00039584,2024-11-11,ST004,SKU01024,1,299.38,86.46,212.92,198.27,14.65,6.88
TXN00039585,2024-11-11,ST008,SKU01046,1,1770.73,0.0,1770.73,756.52,1014.21,57.28
TXN00039586,2024-11-11,ST006,SKU01041,1,230.85,0.0,230.85,155.17,75.68,32.78
TXN00039587,2024-11-11,ST006,SKU01005,1,1010.22,0.0,1010.22,669.89,340.33,33.69
TXN00039588,2024-11-11,ST006,SKU01036,1,237.6,0.0,237.6,171.53,66.07,27.81
TXN00039589,2024-11-11,ST001,SKU01050,1,348.6,0.0,348.6,158.4,190.2,54.56
TXN00039590,2024-11-11,ST001,SKU01037,1,186.05,0.0,186.05,93.31,92.74,49.85
TXN00039591,2024-11-11,ST008,SKU01046,1,1770.73,313.97,1456.76,756.52,700.24,48.07
TXN00039592,2024-11-11,ST006,SKU01032,1,1792.95,0.0,1792.95,771.62,1021.33,56.96
TXN00039593,2024-11-11,ST008,SKU01038,1,83.68,0.0,83.68,50.29,33.39,39.9
TXN00039594,2024-11-11,ST003,SKU01006,1,619.04,80.22,538.82,462.81,76.01,14.11
TXN00039595,2024-11-11,ST006,SKU01042,1,883.5,0.0,883.5,423.02,460.48,52.12
TXN00039596,2024-11-11,ST008,SKU01009,1,47.67,0.0,47.67,30.98,16.69,35.01
TXN00039597,2024-11-11,ST004,SKU01041,1,230.85,60.51,170.34,155.17,15.17,8.91
TXN00039598,2024-11-11,ST004,SKU01045,1,640.33,125.58,514.75,312.2,202.55,39.35
TXN00039599,2024-11-11,ST005,SKU01026,1,1330.15,0.0,1330.15,632.57,697.58,52.44
TXN00039600,2024-11-11,ST008,SKU01032,1,1792.95,0.0,1792.95,771.62,1021.33,56.96
TXN00039601,2024-11-11,ST008,SKU01025,1,488.97,0.0,488.97,284.44,204.53,41.83
TXN00039602,2024-11-11,ST007,SKU01006,1,619.04,90.29,528.75,462.81,65.94,12.47
TXN00039603,2024-11-11,ST007,SKU01008,1,293.96,0.0,293.96,129.92,164.04,55.8
TXN00039604,2024-11-11,ST005,SKU01047,1,1491.36,175.34,1316.02,652.74,663.28,50.4
TXN00039605,2024-11-11,ST002,SKU01024,1,299.38,0.0,299.38,198.27,101.11,33.77
TXN00039606,2024-11-11,ST002,SKU01027,1,1165.45,0.0,1165.45,559.68,605.77,51.98
TXN00039607,2024-11-11,ST006,SKU01044,1,1114.07,0.0,1114.07,649.39,464.68,41.71
TXN00039608,2024-11-11,ST004,SKU01034,1,248.45,0.0,248.45,129.27,119.18,47.97
TXN00039609,2024-11-11,ST008,SKU01024,1,299.38,0.0,299.38,198.27,101.11,33.77
TXN00039610,2024-11-11,ST008,SKU01009,1,47.67,0.0,47.67,30.98,16.69,35.01
TXN00039611,2024-11-11,ST005,SKU01003,2,973.71,0.0,1947.42,1264.88,682.54,35.05
TXN00039612,2024-11-11,ST005,SKU01031,1,1842.23,0.0,1842.23,753.56,1088.67,59.1
TXN00039613,2024-11-11,ST004,SKU01004,2,1491.68,0.0,2983.36,1509.84,1473.52,49.39
TXN00039614,2024-11-11,ST004,SKU01015,1,1584.49,0.0,1584.49,699.74,884.75,55.84
TXN00039615,2024-11-11,ST007,SKU01029,1,1188.09,341.38,846.71,480.1,366.61,43.3
TXN00039616,2024-11-11,ST007,SKU01040,2,505.24,0.0,1010.48,724.8,285.68,28.27
TXN00039617,2024-11-11,ST001,SKU01012,1,922.91,0.0,922.91,582.95,339.96,36.84
TXN00039618,2024-11-11,ST001,SKU01043,1,404.24,74.3,329.94,286.67,43.27,13.11
TXN00039619,2024-11-11,ST005,SKU01019,1,942.97,0.0,942.97,495.46,447.51,47.46
TXN00039620,2024-11-11,ST001,SKU01031,1,1842.23,0.0,1842.23,753.56,1088.67,59.1
TXN00039621,2024-11-11,ST001,SKU01024,1,299.38,0.0,299.38,198.27,101.11,33.77
TXN00039622,2024-11-11,ST004,SKU01031,1,1842.23,0.0,1842.23,753.56,1088.67,59.1
TXN00039623,2024-11-11,ST004,SKU01006,1,619.04,0.0,619.04,462.81,156.23,25.24
TXN00039624,2024-11-11,ST008,SKU01036,1,237.6,0.0,237.6,171.53,66.07,27.81
TXN00039625,2024-11-11,ST008,SKU01007,1,1039.26,0.0,1039.26,739.06,300.2,28.89
TXN00039626,2024-11-11,ST007,SKU01024,2,299.38,0.0,598.76,396.54,202.22,33.77
TXN00039627,2024-11-11,ST007,SKU01047,1,1491.36,0.0,1491.36,652.74,838.62,56.23
TXN00039628,2024-11-11,ST007,SKU01001,2,721.72,0.0,1443.44,1055.38,388.06,26.88
TXN00039629,2024-11-11,ST005,SKU01000,2,974.86,0.0,1949.72,1282.6,667.12,34.22
TXN00039630,2024-11-11,ST005,SKU01003,1,973.71,0.0,973.71,632.44,341.27,35.05
TXN00039631,2024-11-11,ST006,SKU01045,1,640.33,0.0,640.33,312.2,328.13,51.24
TXN00039632,2024-11-11,ST008,SKU01016,1,383.85,0.0,383.85,268.04,115.81,30.17
TXN00039633,2024-11-11,ST007,SKU01010,1,257.81,0.0,257.81,110.38,147.43,57.19
TXN00039634,2024-11-11,ST002,SKU01018,1,113.32,0.0,113.32,70.62,42.7,37.68
TXN00039635,2024-11-11,ST007,SKU01018,1,113.32,11.9,101.42,70.62,30.8,30.37
TXN00039636,2024-11-11,ST005,SKU01037,1,186.05,0.0,186.05,93.31,92.74,49.85
TXN00039637,2024-11-11,ST005,SKU01009,1,47.67,0.0,47.67,30.98,16.69,35.01
TXN00039638,2024-11-11,ST002,SKU01042,1,883.5,0.0,883.5,423.02,460.48,52.12
TXN00039639,2024-11-11,ST002,SKU01009,3,47.67,0.0,143.01,92.94,50.07,35.01
TXN00039640,2024-11-11,ST008,SKU01034,1,248.45,0.0,248.45,129.27,119.18,47.97
TXN00039641,2024-11-11,ST008,SKU01016,1,383.85,0.0,383.85,268.04,115.81,30.17
TXN00039642,2024-11-11,ST008,SKU01004,1,1491.68,0.0,1491.68,754.92,736.76,49.39
TXN00039643,2024-11-11,ST005,SKU01009,1,47.67,0.0,47.67,30.98,16.69,35.01
TXN00039644,2024-11-11,ST002,SKU01046,1,1770.73,0.0,1770.73,756.52,1014.21,57.28
TXN00039645,2024-11-11,ST008,SKU01036,2,237.6,0.0,475.2,343.06,132.14,27.81
TXN00039646,2024-11-11,ST005,SKU01000,1,974.86,0.0,974.86,641.3,333.56,34.22
TXN00039647,2024-11-11,ST007,SKU01026,2,1330.15,0.0,2660.3,1265.14,1395.16,52.44
TXN00039648,2024-11-11,ST007,SKU01044,1,1114.07,0.0,1114.07,649.39,464.68,41.71
TXN00039649,2024-11-11,ST007,SKU01003,1,973.71,0.0,973.71,632.44,341.27,35.05
TXN00039650,2024-11-11,ST004,SKU01032,1,1792.95,0.0,1792.95,771.62,1021.33,56.96
TXN00039651,2024-11-11,ST004,SKU01042,1,883.5,0.0,883.5,423.02,460.48,52.12
TXN00039652,2024-11-11,ST006,SKU01036,1,237.6,0.0,237.6,171.53,66.07,27.81
TXN00039653,2024-11-11,ST006,SKU01018,1,113.32,0.0,113.32,70.62,42.7,37.68
TXN00039654,2024-11-11,ST006,SKU01047,1,1491.36,0.0,1491.36,652.74,838.62,56.23
TXN00039655,2024-11-11,ST003,SKU01012,1,922.91,164.42,758.49,582.95,175.54,23.14
TXN00039656,2024-11-11,ST006,SKU01005,1,1010.22,0.0,1010.22,669.89,340.33,33.69
TXN00039657,2024-11-11,ST002,SKU01001,2,721.72,0.0,1443.44,1055.38,388.06,26.88
TXN00039658,2024-11-11,ST008,SKU01035,1,565.54,0.0,565.54,249.0,316.54,55.97
TXN00039659,2024-11-11,ST007,SKU01016,1,383.85,0.0,383.85,268.04,115.81,30.17
TXN00039660,2024-11-11,ST007,SKU01000,1,974.86,0.0,974.86,641.3,333.56,34.22
TXN00039661,2024-11-11,ST007,SKU01011,1,1216.52,0.0,1216.52,589.09,627.43,51.58
TXN00039662,2024-11-11,ST005,SKU01005,2,1010.22,0.0,2020.44,1339.78,680.66,33.69
TXN00039663,2024-11-11,ST006,SKU01038,2,83.68,12.82,141.72,100.58,41.14,29.03
TXN00039664,2024-11-11,ST008,SKU01047,1,1491.36,186.19,1305.17,652.74,652.43,49.99
TXN00039665,2024-11-11,ST007,SKU01008,1,293.96,0.0,293.96,129.92,164.04,55.8
TXN00039666,2024-11-11,ST004,SKU01002,1,650.43,0.0,650.43,497.09,153.34,23.58
TXN00039667,2024-11-11,ST004,SKU01033,1,758.36,0.0,758.36,327.86,430.5,56.77
TXN00039668,2024-11-11,ST006,SKU01015,1,1584.49,0.0,1584.49,699.74,884.75,55.84
TXN00039669,2024-11-11,ST006,SKU01002,1,650.43,0.0,650.43,497.09,153.34,23.58
TXN00039670,2024-11-11,ST005,SKU01023,2,779.71,0.0,1559.42,643.3,916.12,58.75
TXN00039671,2024-11-11,ST005,SKU01026,1,1330.15,0.0,1330.15,632.57,697.58,52.44
TXN00039672,2024-11-11,ST006,SKU01013,1,139.33,0.0,139.33,104.16,35.17,25.24
TXN00039673,2024-11-11,ST001,SKU01050,1,348.6,0.0,348.6,158.4,190.2,54.56
TXN00039674,2024-11-11,ST001,SKU01015,3,1584.49,0.0,4753.47,2099.22,2654.25,55.84
TXN00039675,2024-11-11,ST002,SKU01011,1,1216.52,0.0,1216.52,589.09,627.43,51.58
TXN00039676,2024-11-11,ST002,SKU01012,1,922.91,0.0,922.91,582.95,339.96,36.84
TXN00039677,2024-11-11,ST001,SKU01048,1,105.29,0.0,105.29,74.1,31.19,29.62
TXN00039678,2024-11-11,ST003,SKU01021,1,1399.87,0.0,1399.87,787.07,612.8,43.78
TXN00039679,2024-11-11,ST003,SKU01008,1,293.96,0.0,293.96,129.92,164.04,55.8
TXN00039680,2024-11-11,ST005,SKU01009,1,47.67,0.0,47.67,30.98,16.69,35.01
TXN00039681,2024-11-11,ST006,SKU01047,2,1491.36,0.0,2982.72,1305.48,1677.24,56.23
TXN00039682,2024-11-11,ST004,SKU01017,1,821.57,208.3,613.27,436.59,176.68,28.81
TXN00039683,2024-11-11,ST007,SKU01035,3,565.54,0.0,1696.62,747.0,949.62,55.97
TXN00039684,2024-11-11,ST007,SKU01041,1,230.85,0.0,230.85,155.17,75.68,32.78
TXN00039685,2024-11-11,ST002,SKU01014,1,433.74,0.0,433.74,178.39,255.35,58.87
TXN00039686,2024-11-11,ST002,SKU01015,1,1584.49,0.0,1584.49,699.74,884.75,55.84
TXN00039687,2024-11-11,ST006,SKU01017,1,821.57,0.0,821.57,436.59,384.98,46.86
TXN00039688,2024-11-11,ST007,SKU01009,2,47.67,0.0,95.34,61.96,33.38,35.01
TXN00039689,2024-11-11,ST007,SKU01027,2,1165.45,0.0,2330.9,1119.36,1211.54,51.98
TXN00039690,2024-11-11,ST002,SKU01042,1,883.5,102.34,781.16,423.02,358.14,45.85
TXN00039691,2024-11-11,ST003,SKU01018,1,113.32,0.0,113.32,70.62,42.7,37.68
TXN00039692,2024-11-11,ST002,SKU01032,1,1792.95,186.23,1606.72,771.62,835.1,51.98
TXN00039693,2024-11-11,ST005,SKU01046,1,1770.73,0.0,1770.73,756.52,1014.21,57.28
TXN00039694,2024-11-11,ST005,SKU01015,1,1584.49,0.0,1584.49,699.74,884.75,55.84
TXN00039695,2024-11-11,ST001,SKU01022,1,723.97,0.0,723.97,548.5,175.47,24.24
TXN00039696,2024-11-11,ST005,SKU01033,2,758.36,0.0,1516.72,655.72,861.0,56.77
TXN00039697,2024-11-11,ST001,SKU01004,1,1491.68,0.0,1491.68,754.92,736.76,49.39
TXN00039698,2024-11-11,ST001,SKU01000,1,974.86,0.0,974.86,641.3,333.56,34.22
TXN00039699,2024-11-11,ST001,SKU01027,1,1165.45,335.47,829.98,559.68,270.3,32.57
TXN00039700,2024-11-11,ST003,SKU01048,1,105.29,0.0,105.29,74.1,31.19,29.62
TXN00039701,2024-11-11,ST005,SKU01004,1,1491.68,0.0,1491.68,754.92,736.76,49.39
TXN00039702,2024-11-11,ST005,SKU01020,1,1254.57,351.71,902.86,788.81,114.05,12.63
TXN00039703,2024-11-11,ST008,SKU01043,1,404.24,0.0,404.24,286.67,117.57,29.08
TXN00039704,2024-11-11,ST007,SKU01035,1,565.54,0.0,565.54,249.0,316.54,55.97
TXN00039705,2024-11-11,ST002,SKU01050,1,348.6,0.0,348.6,158.4,190.2,54.56
TXN00039706,2024-11-11,ST004,SKU01030,1,1266.1,0.0,1266.1,541.76,724.34,57.21
TXN00039707,2024-11-11,ST004,SKU01010,1,257.81,0.0,257.81,110.38,147.43,57.19
TXN00039708,2024-11-11,ST007,SKU01025,1,488.97,0.0,488.97,284.44,204.53,41.83
TXN00039709,2024-11-11,ST005,SKU01002,1,650.43,0.0,650.43,497.09,153.34,23.58
TXN00039710,2024-11-11,ST003,SKU01048,1,105.29,0.0,105.29,74.1,31.19,29.62
TXN00039711,2024-11-11,ST006,SKU01022,2,723.97,0.0,1447.94,1097.0,350.94,24.24
TXN00039712,2024-11-11,ST001,SKU01025,1,488.97,0.0,488.97,284.44,204.53,41.83
TXN00039713,2024-11-11,ST001,SKU01040,1,505.24,0.0,505.24,362.4,142.84,28.27
TXN00039714,2024-11-11,ST008,SKU01019,1,942.97,0.0,942.97,495.46,447.51,47.46
TXN00039715,2024-11-11,ST002,SKU01007,1,1039.26,0.0,1039.26,739.06,300.2,28.89
TXN00039716,2024-11-11,ST002,SKU01013,1,139.33,0.0,139.33,104.16,35.17,25.24
TXN00039717,2024-11-11,ST005,SKU01004,1,1491.68,0.0,1491.68,754.92,736.76,49.39
TXN00039718,2024-11-11,ST001,SKU01037,1,186.05,0.0,186.05,93.31,92.74,49.85
TXN00039719,2024-11-11,ST006,SKU01029,1,1188.09,0.0,1188.09,480.1,707.99,59.59
TXN00039720,2024-11-11,ST001,SKU01012,2,922.91,0.0,1845.82,1165.9,679.92,36.84
TXN00039721,2024-11-11,ST008,SKU01034,1,248.45,52.11,196.34,129.27,67.07,34.16
TXN00039722,2024-11-11,ST008,SKU01006,1,619.04,159.65,459.39,462.81,-3.42,-0.74
TXN00039723,2024-11-11,ST007,SKU01000,1,974.86,0.0,974.86,641.3,333.56,34.22
TXN00039724,2024-11-11,ST004,SKU01001,1,721.72,0.0,721.72,527.69,194.03,26.88
TXN00039725,2024-11-11,ST003,SKU01020,1,1254.57,0.0,1254.57,788.81,465.76,37.13
TXN00039726,2024-11-11,ST004,SKU01044,1,1114.07,0.0,1114.07,649.39,464.68,41.71
TXN00039727,2024-11-11,ST002,SKU01015,1,1584.49,0.0,1584.49,699.74,884.75,55.84
TXN00039728,2024-11-11,ST002,SKU01005,1,1010.22,0.0,1010.22,669.89,340.33,33.69
TXN00039729,2024-11-11,ST004,SKU01020,1,1254.57,0.0,1254.57,788.81,465.76,37.13
TXN00039730,2024-11-11,ST004,SKU01009,1,47.67,0.0,47.67,30.98,16.69,35.01
TXN00039731,2024-11-11,ST006,SKU01017,1,821.57,117.3,704.27,436.59,267.68,38.01
TXN00039732,2024-11-11,ST006,SKU01000,1,974.86,0.0,974.86,641.3,333.56,34.22
TXN00039733,2024-11-11,ST005,SKU01034,1,248.45,49.59,198.86,129.27,69.59,34.99
TXN00039734,2024-11-11,ST006,SKU01032,1,1792.95,328.29,1464.66,771.62,693.04,47.32
TXN00039735,2024-11-11,ST004,SKU01034,1,248.45,0.0,248.45,129.27,119.18,47.97
TXN00039736,2024-11-11,ST004,SKU01041,2,230.85,0.0,461.7,310.34,151.36,32.78
TXN00039737,2024-11-11,ST004,SKU01030,1,1266.1,0.0,1266.1,541.76,724.34,57.21
TXN00039738,2024-11-11,ST005,SKU01022,1,723.97,142.39,581.58,548.5,33.08,5.69
TXN00039739,2024-11-11,ST005,SKU01010,1,257.81,49.77,208.04,110.38,97.66,46.94
TXN00039740,2024-11-11,ST003,SKU01030,1,1266.1,0.0,1266.1,541.76,724.34,57.21
TXN00039741,2024-11-11,ST008,SKU01022,1,723.97,0.0,723.97,548.5,175.47,24.24
TXN00039742,2024-11-11,ST001,SKU01022,1,723.97,0.0,723.97,548.5,175.47,24.24
TXN00039743,2024-11-11,ST001,SKU01042,1,883.5,0.0,883.5,423.02,460.48,52.12
TXN00039744,2024-11-11,ST007,SKU01047,1,1491.36,0.0,1491.36,652.74,838.62,56.23
TXN00039745,2024-11-11,ST002,SKU01015,2,1584.49,406.44,2356.1,1399.48,956.62,40.6
TXN00039746,2024-11-11,ST002,SKU01028,1,670.72,120.54,550.18,305.85,244.33,44.41
TXN00039747,2024-11-11,ST001,SKU01008,3,293.96,0.0,881.88,389.76,492.12,55.8
TXN00039748,2024-11-11,ST002,SKU01000,1,974.86,0.0,974.86,641.3,333.56,34.22
TXN00039749,2024-11-11,ST002,SKU01018,1,113.32,0.0,113.32,70.62,42.7,37.68
TXN00039750,2024-11-11,ST001,SKU01007,2,1039.26,0.0,2078.52,1478.12,600.4,28.89
TXN00039751,2024-11-11,ST001,SKU01017,1,821.57,0.0,821.57,436.59,384.98,46.86
TXN00039752,2024-11-11,ST008,SKU01017,1,821.57,0.0,821.57,436.59,384.98,46.86
TXN00039753,2024-11-11,ST008,SKU01011,1,1216.52,0.0,1216.52,589.09,627.43,51.58
TXN00039754,2024-11-11,ST008,SKU01007,1,1039.26,0.0,1039.26,739.06,300.2,28.89
TXN00039755,2024-11-12,ST001,SKU01036,1,237.6,0.0,237.6,171.53,66.07,27.81
TXN00039756,2024-11-12,ST002,SKU01037,1,186.05,29.78,156.27,93.31,62.96,40.29
TXN00039757,2024-11-12,ST004,SKU01035,1,565.54,0.0,565.54,249.0,316.54,55.97
TXN00039758,2024-11-12,ST004,SKU01028,1,670.72,141.35,529.37,305.85,223.52,42.22
TXN00039759,2024-11-12,ST007,SKU01010,1,257.81,0.0,257.81,110.38,147.43,57.19
TXN00039760,2024-11-12,ST004,SKU01020,1,1254.57,183.85,1070.72,788.81,281.91,26.33
TXN00039761,2024-11-12,ST004,SKU01006,1,619.04,147.25,471.79,462.81,8.98,1.9
TXN00039762,2024-11-12,ST007,SKU01020,1,1254.57,0.0,1254.57,788.81,465.76,37.13
TXN00039763,2024-11-12,ST003,SKU01048,1,105.29,0.0,105.29,74.1,31.19,29.62
TXN00039764,2024-11-12,ST001,SKU01027,1,1165.45,0.0,1165.45,559.68,605.77,51.98
TXN00039765,2024-11-12,ST006,SKU01046,1,1770.73,393.23,1377.5,756.52,620.98,45.08
TXN00039766,2024-11-12,ST006,SKU01018,1,113.32,31.86,81.46,70.62,10.84,13.31
TXN00039767,2024-11-12,ST002,SKU01004,1,1491.68,0.0,1491.68,754.92,736.76,49.39
TXN00039768,2024-11-12,ST002,SKU01000,1,974.86,0.0,974.86,641.3,333.56,34.22
TXN00039769,2024-11-12,ST002,SKU01048,1,105.29,0.0,105.29,74.1,31.19,29.62
TXN00039770,2024-11-12,ST002,SKU01008,1,293.96,0.0,293.96,129.92,164.04,55.8
TXN00039771,2024-11-12,ST002,SKU01016,2,383.85,0.0,767.7,536.08,231.62,30.17
TXN00039772,2024-11-12,ST005,SKU01048,2,105.29,0.0,210.58,148.2,62.38,29.62
TXN00039773,2024-11-12,ST005,SKU01017,1,821.57,0.0,821.57,436.59,384.98,46.86
TXN00039774,2024-11-12,ST005,SKU01020,1,1254.57,0.0,1254.57,788.81,465.76,37.13
TXN00039775,2024-11-12,ST004,SKU01033,1,758.36,0.0,758.36,327.86,430.5,56.77
TXN00039776,2024-11-12,ST005,SKU01009,1,47.67,0.0,47.67,30.98,16.69,35.01
TXN00039777,2024-11-12,ST005,SKU01001,1,721.72,210.83,510.89,527.69,-16.8,-3.29
TXN00039778,2024-11-12,ST005,SKU01029,1,1188.09,158.46,1029.63,480.1,549.53,53.37
TXN00039779,2024-11-12,ST008,SKU01013,1,139.33,0.0,139.33,104.16,35.17,25.24
TXN00039780,2024-11-12,ST001,SKU01017,1,821.57,0.0,821.57,436.59,384.98,46.86
TXN00039781,2024-11-12,ST008,SKU01022,1,723.97,0.0,723.97,548.5,175.47,24.24
TXN00039782,2024-11-12,ST002,SKU01032,1,1792.95,0.0,1792.95,771.62,1021.33,56.96
TXN00039783,2024-11-12,ST002,SKU01007,1,1039.26,0.0,1039.26,739.06,300.2,28.89
TXN00039784,2024-11-12,ST008,SKU01040,3,505.24,0.0,1515.72,1087.2,428.52,28.27
TXN00039785,2024-11-12,ST008,SKU01023,2,779.71,0.0,1559.42,643.3,916.12,58.75
TXN00039786,2024-11-12,ST008,SKU01028,2,670.72,0.0,1341.44,611.7,729.74,54.4
TXN00039787,2024-11-12,ST003,SKU01026,1,1330.15,0.0,1330.15,632.57,697.58,52.44
TXN00039788,2024-11-12,ST003,SKU01028,1,670.72,0.0,670.72,305.85,364.87,54.4
TXN00039789,2024-11-12,ST005,SKU01031,1,1842.23,0.0,1842.23,753.56,1088.67,59.1
TXN00039790,2024-11-12,ST001,SKU01046,2,1770.73,326.86,2887.74,1513.04,1374.7,47.6
TXN00039791,2024-11-12,ST007,SKU01019,1,942.97,0.0,942.97,495.46,447.51,47.46
TXN00039792,2024-11-12,ST007,SKU01018,1,113.32,0.0,113.32,70.62,42.7,37.68
TXN00039793,2024-11-12,ST002,SKU01038,1,83.68,0.0,83.68,50.29,33.39,39.9
TXN00039794,2024-11-12,ST002,SKU01047,1,1491.36,0.0,1491.36,652.74,838.62,56.23
TXN00039795,2024-11-12,ST003,SKU01005,1,1010.22,139.39,870.83,669.89,200.94,23.07
TXN00039796,2024-11-12,ST002,SKU01007,1,1039.26,281.98,757.28,739.06,18.22,2.41
TXN00039797,2024-11-12,ST007,SKU01027,1,1165.45,0.0,1165.45,559.68,605.77,51.98
TXN00039798,2024-11-12,ST002,SKU01039,3,912.06,0.0,2736.18,1325.1,1411.08,51.57
TXN00039799,2024-11-12,ST008,SKU01007,1,1039.26,0.0,1039.26,739.06,300.2,28.89
TXN00039800,2024-11-12,ST008,SKU01005,1,1010.22,142.25,867.97,669.89,198.08,22.82
TXN00039801,2024-11-12,ST003,SKU01028,2,670.72,0.0,1341.44,611.7,729.74,54.4
TXN00039802,2024-11-12,ST003,SKU01024,1,299.38,0.0,299.38,198.27,101.11,33.77
TXN00039803,2024-11-12,ST003,SKU01047,1,1491.36,0.0,1491.36,652.74,838.62,56.23
TXN00039804,2024-11-12,ST006,SKU01028,1,670.72,0.0,670.72,305.85,364.87,54.4
TXN00039805,2024-11-12,ST006,SKU01028,1,670.72,0.0,670.72,305.85,364.87,54.4
TXN00039806,2024-11-12,ST003,SKU01011,1,1216.52,0.0,1216.52,589.09,627.43,51.58
TXN00039807,2024-11-12,ST003,SKU01029,1,1188.09,0.0,1188.09,480.1,707.99,59.59
TXN00039808,2024-11-12,ST007,SKU01042,1,883.5,0.0,883.5,423.02,460.48,52.12
TXN00039809,2024-11-12,ST007,SKU01031,1,1842.23,0.0,1842.23,753.56,1088.67,59.1
TXN00039810,2024-11-12,ST008,SKU01022,2,723.97,0.0,1447.94,1097.0,350.94,24.24
TXN00039811,2024-11-12,ST008,SKU01041,1,230.85,56.13,174.72,155.17,19.55,11.19
TXN00039812,2024-11-12,ST006,SKU01022,2,723.97,0.0,1447.94,1097.0,350.94,24.24
TXN00039813,2024-11-12,ST006,SKU01017,1,821.57,0.0,821.57,436.59,384.98,46.86
TXN00039814,2024-11-12,ST004,SKU01005,1,1010.22,0.0,1010.22,669.89,340.33,33.69
TXN00039815,2024-11-12,ST003,SKU01000,1,974.86,0.0,974.86,641.3,333.56,34.22
TXN00039816,2024-11-12,ST003,SKU01037,1,186.05,0.0,186.05,93.31,92.74,49.85
TXN00039817,2024-11-12,ST003,SKU01000,2,974.86,277.83,1394.06,1282.6,111.46,8.0
TXN00039818,2024-11-12,ST002,SKU01006,1,619.04,0.0,619.04,462.81,156.23,25.24
TXN00039819,2024-11-12,ST004,SKU01006,1,619.04,0.0,619.04,462.81,156.23,25.24
TXN00039820,2024-11-12,ST004,SKU01007,1,1039.26,0.0,1039.26,739.06,300.2,28.89
TXN00039821,2024-11-12,ST004,SKU01035,2,565.54,0.0,1131.08,498.0,633.08,55.97
TXN00039822,2024-11-12,ST005,SKU01037,1,186.05,0.0,186.05,93.31,92.74,49.85
TXN00039823,2024-11-12,ST005,SKU01032,1,1792.95,0.0,1792.95,771.62,1021.33,56.96
TXN00039824,2024-11-12,ST005,SKU01040,2,505.24,0.0,1010.48,724.8,285.68,28.27
TXN00039825,2024-11-12,ST001,SKU01040,1,505.24,0.0,505.24,362.4,142.84,28.27
TXN00039826,2024-11-12,ST001,SKU01001,1,721.72,158.19,563.53,527.69,35.84,6.36
TXN00039827,2024-11-12,ST005,SKU01047,1,1491.36,0.0,1491.36,652.74,838.62,56.23
TXN00039828,2024-11-12,ST006,SKU01028,1,670.72,0.0,670.72,305.85,364.87,54.4
TXN00039829,2024-11-12,ST004,SKU01020,1,1254.57,0.0,1254.57,788.81,465.76,37.13
